Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD)
Malta,Physical Therapy Director,Health and Medical,107320,EUR,0.93,115187.25,115187
Malta,Physician,Health and Medical,136100,EUR,0.93,146077.01,146077
Malta,Physician - Anesthesiology,Health and Medical,187300,EUR,0.93,201030.3,201030
Malta,Physician - Cardiology,Health and Medical,207700,EUR,0.93,222925.75,222926
Malta,Physician - CCU,Health and Medical,119900,EUR,0.93,128689.44,128689
Malta,Physician - Dermatology,Health and Medical,159500,EUR,0.93,171192.38,171192
Malta,Physician - Emergency Room,Health and Medical,124400,EUR,0.93,133519.32,133519
Malta,Physician - Endocrinology,Health and Medical,163800,EUR,0.93,175807.6,175808
Malta,Physician - Family Practice,Health and Medical,107820,EUR,0.93,115723.9,115724
Malta,Physician - Gastroenterology,Health and Medical,151800,EUR,0.93,162927.92,162928
Malta,Physician - Generalist,Health and Medical,124400,EUR,0.93,133519.32,133519
Malta,Physician - Geriatrics,Health and Medical,99100,EUR,0.93,106364.67,106365
Malta,Physician - Hematology / Oncology,Health and Medical,146200,EUR,0.93,156917.4,156917
Malta,Physician - Immunology / Allergy,Health and Medical,159400,EUR,0.93,171085.05,171085
Malta,Physician - Infectious Disease,Health and Medical,142300,EUR,0.93,152731.51,152732
Malta,Physician - Internal Medicine,Health and Medical,180300,EUR,0.93,193517.15,193517
Malta,Physician - Maternal / Fetal Medicine,Health and Medical,134600,EUR,0.93,144467.05,144467
Malta,Physician - Nephrology,Health and Medical,169000,EUR,0.93,181388.79,181389
Malta,Physician - Neurology,Health and Medical,172200,EUR,0.93,184823.37,184823
Malta,Physician - Nuclear Medicine,Health and Medical,139100,EUR,0.93,149296.93,149297
Malta,Physician - Obstetrics / Gynecology,Health and Medical,152100,EUR,0.93,163249.91,163250
Malta,Physician - Occupational Medicine,Health and Medical,119900,EUR,0.93,128689.44,128689
Malta,Physician - Ophthalmology,Health and Medical,105440,EUR,0.93,113169.43,113169
Malta,Physician - Otolaryngology,Health and Medical,104600,EUR,0.93,112267.85,112268
Malta,Physician - Pain Medicine,Health and Medical,97900,EUR,0.93,105076.7,105077
Malta,Physician - Pathology,Health and Medical,128900,EUR,0.93,138349.2,138349
Malta,Physician - Pediatric Cardiology,Health and Medical,152100,EUR,0.93,163249.91,163250
Malta,Physician - Pediatric Neonatology,Health and Medical,150000,EUR,0.93,160995.97,160996
Malta,Physician - Pediatrics,Health and Medical,138200,EUR,0.93,148330.95,148331
Malta,Physician - Physiatry,Health and Medical,142300,EUR,0.93,152731.51,152732
Malta,Physician - Podiatry,Health and Medical,136100,EUR,0.93,146077.01,146077
Malta,Physician - Pulmonary Medicine,Health and Medical,109520,EUR,0.93,117548.52,117549
Malta,Physician - Radiation Therapy,Health and Medical,169000,EUR,0.93,181388.79,181389
Malta,Physician - Radiology,Health and Medical,172200,EUR,0.93,184823.37,184823
Malta,Physician - Rheumatology,Health and Medical,159100,EUR,0.93,170763.06,170763
Malta,Physician - Sports Medicine,Health and Medical,148300,EUR,0.93,159171.35,159171
Malta,Physician - Urology,Health and Medical,195200,EUR,0.93,209509.42,209509
Malta,Physician Assistant,Health and Medical,96540,EUR,0.93,103617,103617
Malta,Physiotherapist,Health and Medical,98540,EUR,0.93,105763.62,105764
Malta,Podiatrist,Health and Medical,101960,EUR,0.93,109434.33,109434
Malta,Practice Manager,Health and Medical,104140,EUR,0.93,111774.13,111774
Malta,Pre Authorization Case Manager,Health and Medical,63700,EUR,0.93,68369.62,68370
Malta,Preventive Medicine Physician,Health and Medical,128900,EUR,0.93,138349.2,138349
Malta,Private Caregiver,Health and Medical,46980,EUR,0.93,50423.94,50424
Malta,Project Manager,Health and Medical,66180,EUR,0.93,71031.42,71031
Malta,Prosthetist,Health and Medical,103900,EUR,0.93,111516.54,111517
Malta,Prosthodontist,Health and Medical,161600,EUR,0.93,173446.32,173446
Malta,Psychiatrist,Health and Medical,143200,EUR,0.93,153697.48,153697
Malta,Psychololgist,Health and Medical,152300,EUR,0.93,163464.57,163465
Malta,Psychometrician,Health and Medical,123400,EUR,0.93,132446.02,132446
Malta,Psychometrist,Health and Medical,78160,EUR,0.93,83889.63,83890
Malta,Public Health Analyst,Health and Medical,103200,EUR,0.93,110765.22,110765
Malta,Public Health Specialist,Health and Medical,99560,EUR,0.93,106858.39,106858
Malta,Quality Assurance Manager,Health and Medical,78500,EUR,0.93,84254.56,84255
Malta,Radiation Therapist,Health and Medical,148300,EUR,0.93,159171.35,159171
Malta,Radiation Therapy Technologist,Health and Medical,66580,EUR,0.93,71460.74,71461
Malta,Radiographer,Health and Medical,105080,EUR,0.93,112783.04,112783
Malta,Radiography Technologist,Health and Medical,60880,EUR,0.93,65342.9,65343
Malta,Radiologic Technologist,Health and Medical,60600,EUR,0.93,65042.37,65042
Malta,Radiologist,Health and Medical,154700,EUR,0.93,166040.51,166041
Malta,Radiology Manager,Health and Medical,137400,EUR,0.93,147472.31,147472
Malta,Radiology Technologist,Health and Medical,58440,EUR,0.93,62724.03,62724
Malta,Registered Dietitian,Health and Medical,110500,EUR,0.93,118600.36,118600
Malta,Registered Nurse Case Manager,Health and Medical,53600,EUR,0.93,57529.23,57529
Malta,Registered Respiratory Therapist,Health and Medical,96160,EUR,0.93,103209.15,103209
Malta,Rehabilitation Director,Health and Medical,128900,EUR,0.93,138349.2,138349
Malta,Rehabilitation Services Manager,Health and Medical,136200,EUR,0.93,146184.34,146184
Malta,Respiratory Care Practitioner,Health and Medical,117380,EUR,0.93,125984.71,125985
Malta,Respiratory Manager,Health and Medical,90980,EUR,0.93,97649.42,97649
Malta,Respiratory Therapist,Health and Medical,87760,EUR,0.93,94193.37,94193
Malta,Respiratory Therapy Technician,Health and Medical,52820,EUR,0.93,56692.05,56692
Malta,Skin Care Specialist,Health and Medical,80840,EUR,0.93,86766.09,86766
Malta,Sonographer,Health and Medical,65800,EUR,0.93,70623.56,70624
Malta,Sonography Technologist,Health and Medical,63040,EUR,0.93,67661.24,67661
Malta,Speech and Language Pathologist,Health and Medical,91660,EUR,0.93,98379.27,98379
Malta,Surgeon,Health and Medical,172400,EUR,0.93,185038.03,185038
Malta,Surgeon - Burn,Health and Medical,172200,EUR,0.93,184823.37,184823
Malta,Surgeon - Cardiothoracic,Health and Medical,221500,EUR,0.93,237737.38,237737
Malta,Surgeon - Heart Transplant,Health and Medical,247800,EUR,0.93,265965.34,265965
Malta,Surgeon - Neurology,Health and Medical,218900,EUR,0.93,234946.78,234947
Malta,Surgeon - Orthopedic,Health and Medical,232400,EUR,0.93,249436.42,249436
Malta,Surgeon - Pediatric,Health and Medical,191600,EUR,0.93,205645.51,205646
Malta,Surgeon - Plastic Reconstructive,Health and Medical,232900,EUR,0.93,249973.07,249973
Malta,Surgeon - Trauma,Health and Medical,172400,EUR,0.93,185038.03,185038
Malta,Surgical Assistant,Health and Medical,59480,EUR,0.93,63840.27,63840
Malta,Surgical Instrument Techncian,Health and Medical,54280,EUR,0.93,58259.07,58259
Malta,Surgical Technologist,Health and Medical,58200,EUR,0.93,62466.44,62466
Malta,Telephonic Nurse Case Manager,Health and Medical,66940,EUR,0.93,71847.13,71847
Malta,Theatre Manager,Health and Medical,73760,EUR,0.93,79167.08,79167
Malta,Treatment Services Director,Health and Medical,161300,EUR,0.93,173124.33,173124
Malta,Ultrasonographer,Health and Medical,51800,EUR,0.93,55597.27,55597
Malta,Ultrasound Technologist,Health and Medical,49820,EUR,0.93,53472.13,53472
Malta,Urologist,Health and Medical,205700,EUR,0.93,220779.14,220779
Malta,Utilization Review Nurse,Health and Medical,47180,EUR,0.93,50638.6,50639
Malta,Vision Rehabilitation Therapist,Health and Medical,93140,EUR,0.93,99967.76,99968
Malta,Ward Manager,Health and Medical,84780,EUR,0.93,90994.92,90995
Malta,Wellness Coordinator,Health and Medical,55140,EUR,0.93,59182.12,59182
Malta,X-Ray Technologist,Health and Medical,62100,EUR,0.93,66652.33,66652
Malta,Benefits Manager,Human Resources,75040,EUR,0.93,80540.92,80541
Malta,Chief Human Resources Officer,Human Resources,96540,EUR,0.93,103617,103617
Malta,Chief People Officer,Human Resources,92240,EUR,0.93,99001.79,99002
Malta,Compensation and Benefits Manager,Human Resources,71020,EUR,0.93,76226.22,76226
Malta,Compensation Manager,Human Resources,69720,EUR,0.93,74830.93,74831
Malta,Corporate Director of Human Resources,Human Resources,91520,EUR,0.93,98229.01,98229
Malta,Corporate Recruiter,Human Resources,63700,EUR,0.93,68369.62,68370
Malta,Director of Talent Acquisition,Human Resources,84740,EUR,0.93,90951.99,90952
Malta,Employee Benefits Administrator,Human Resources,54180,EUR,0.93,58151.74,58152
Malta,Employee Benefits Consultant,Human Resources,66440,EUR,0.93,71310.48,71310
Malta,Employee Communications Manager,Human Resources,66580,EUR,0.93,71460.74,71461
Malta,Employee Development Specialist,Human Resources,58240,EUR,0.93,62509.37,62509
Malta,Employee Engagement Specialist,Human Resources,58440,EUR,0.93,62724.03,62724
Malta,Employee Health and Wellness Administrator,Human Resources,56460,EUR,0.93,60598.88,60599
Malta,Employee Performance Specialist,Human Resources,46720,EUR,0.93,50144.88,50145
Malta,Employee Relations Analyst,Human Resources,61620,EUR,0.93,66137.14,66137
Malta,Employee Relations Manager,Human Resources,66580,EUR,0.93,71460.74,71461
Malta,Employee Relations Practitioner,Human Resources,63480,EUR,0.93,68133.49,68133
Malta,Employee Relations Specialist,Human Resources,58860,EUR,0.93,63174.82,63175
Malta,Employee Services Manager,Human Resources,60880,EUR,0.93,65342.9,65343
Malta,Employee Services Specialist,Human Resources,60880,EUR,0.93,65342.9,65343
Malta,Enrollment Counselor,Human Resources,56460,EUR,0.93,60598.88,60599
Malta,Executive Human Capital Management,Human Resources,89340,EUR,0.93,95889.2,95889
Malta,Executive Recruiter,Human Resources,61620,EUR,0.93,66137.14,66137
Malta,Expatriate Administration Manager,Human Resources,61460,EUR,0.93,65965.41,65965
Malta,Global Mobility Manager,Human Resources,72740,EUR,0.93,78072.31,78072
Malta,Head of Human Resources,Human Resources,88580,EUR,0.93,95073.48,95073
Malta,Headhunter,Human Resources,62420,EUR,0.93,66995.79,66996
Malta,HRIS Manager,Human Resources,56100,EUR,0.93,60212.49,60212
Malta,Human Resources Advisor,Human Resources,60180,EUR,0.93,64591.58,64592
Malta,Human Resources Analyst,Human Resources,48560,EUR,0.93,52119.76,52120
Malta,Human Resources Assistant Manager,Human Resources,67900,EUR,0.93,72877.51,72878
Malta,Human Resources Consultant,Human Resources,72780,EUR,0.93,78115.24,78115
Malta,Human Resources Data Analytics Manager,Human Resources,55220,EUR,0.93,59267.98,59268
Malta,Human Resources Deputy Manager,Human Resources,68900,EUR,0.93,73950.81,73951
Malta,Human Resources Development Manager,Human Resources,79260,EUR,0.93,85070.27,85070
Malta,Human Resources Director,Human Resources,88300,EUR,0.93,94772.96,94773
Malta,Human Resources Executive,Human Resources,57620,EUR,0.93,61843.92,61844
Malta,Human Resources Manager,Human Resources,85760,EUR,0.93,92046.76,92047
Malta,Human Resources Recruiter,Human Resources,58000,EUR,0.93,62251.77,62252
Malta,Human Resources Section Head,Human Resources,55320,EUR,0.93,59375.31,59375
Malta,Human Resources Services Manager,Human Resources,72700,EUR,0.93,78029.38,78029
Malta,Human Resources Specialist,Human Resources,47180,EUR,0.93,50638.6,50639
Malta,Human Resources Training Executive,Human Resources,58520,EUR,0.93,62809.89,62810
Malta,Human Resources Vice President,Human Resources,91560,EUR,0.93,98271.94,98272
Malta,Industrial Organizational Psychologist,Human Resources,79280,EUR,0.93,85091.73,85092
Malta,Job Evaluation Specialist,Human Resources,59660,EUR,0.93,64033.46,64033
Malta,Labor Relations Director,Human Resources,67300,EUR,0.93,72233.52,72234
Malta,Labor Relations Manager,Human Resources,69180,EUR,0.93,74251.34,74251
Malta,Learning and Development Manager,Human Resources,78160,EUR,0.93,83889.63,83890
Malta,Organizational Development Consultant,Human Resources,72180,EUR,0.93,77471.26,77471
Malta,Organizational Development Manager,Human Resources,72260,EUR,0.93,77557.12,77557
Malta,People Development Officer,Human Resources,46980,EUR,0.93,50423.94,50424
Malta,Personnel Recruiter,Human Resources,60840,EUR,0.93,65299.96,65300
Malta,Recruiter,Human Resources,66020,EUR,0.93,70859.69,70860
Malta,Recruiting Manager,Human Resources,80280,EUR,0.93,86165.04,86165
Malta,Recruitment Consultant,Human Resources,56640,EUR,0.93,60792.08,60792
Malta,Recruitment Supervisor,Human Resources,50080,EUR,0.93,53751.19,53751
Malta,SAP Resource Manager,Human Resources,60460,EUR,0.93,64892.11,64892
Malta,Talent Acquisition Manager,Human Resources,80020,EUR,0.93,85885.98,85886
Malta,Talent Acquisition Specialist,Human Resources,48160,EUR,0.93,51690.44,51690
Malta,Training and Development Manager,Human Resources,70600,EUR,0.93,75775.43,75775
Malta,Training and Development Section Head,Human Resources,63400,EUR,0.93,68047.63,68048
Malta,Training Executive,Human Resources,70840,EUR,0.93,76033.03,76033
